Date:Apex:Clojure:Cobol:Dotnet:Erlang:Go:Groovy:Haskell:Java:Lua:Node:Perl:Php:Python:Ruby:Scala
2014-03-14:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-21:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-26:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:64,0:1,3333333333333335:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-27:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:9,45945945945946:2,7027027027027026:0,0:63,51351351351351:1,3513513513513513:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109
2014-03-28:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:64,0:1,3333333333333335:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0
2014-03-31:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:64,0:1,3333333333333335:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0
2014-04-02:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:64,0:1,3333333333333335:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0
2014-04-03:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:62,66666666666667:1,3333333333333335:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0
2014-04-03:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:62,66666666666667:1,3333333333333335:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0
2014-04-18:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:62,66666666666667:1,3333333333333335:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0
2014-04-21:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:9,333333333333334:4,0:0,0:62,66666666666667:1,3333333333333335:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0
2014-04-24:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:61,111111111111114:44,44444444444444:52,77777777777778:8,333333333333332
2014-04-25:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:61,111111111111114:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-08:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-08:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-08:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-09:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-09:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-09:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-09:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-13:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-14:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-14:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-16:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-16:1,3888888888888888:5,555555555555555:1,3888888888888888:0,0:5,555555555555555:9,722222222222223:4,166666666666666:0,0:62,5:1,3888888888888888:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332
2014-05-20:1,4084507042253522:5,633802816901409:1,4084507042253522:0,0:5,633802816901409:9,859154929577464:4,225352112676056:0,0:63,38028169014085:1,4084507042253522:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112
2014-05-20:1,4084507042253522:5,633802816901409:1,4084507042253522:0,0:5,633802816901409:9,859154929577464:4,225352112676056:0,0:64,7887323943662:1,4084507042253522:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112
2014-05-21:1,4084507042253522:5,633802816901409:1,4084507042253522:0,0:5,633802816901409:9,859154929577464:4,225352112676056:0,0:64,7887323943662:1,4084507042253522:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112
2014-05-22:1,36986301369863:5,47945205479452:1,36986301369863:0,0:5,47945205479452:13,698630136986301:6,8493150684931505:0,0:65,75342465753424:1,36986301369863:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904
2014-05-22:1,36986301369863:5,47945205479452:1,36986301369863:0,0:5,47945205479452:13,698630136986301:6,8493150684931505:0,0:65,75342465753424:1,36986301369863:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904
2014-05-23:1,36986301369863:5,47945205479452:1,36986301369863:0,0:5,47945205479452:15,068493150684931:6,8493150684931505:0,0:65,75342465753424:1,36986301369863:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904
2014-05-23:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:6,756756756756757:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-05-28:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:6,756756756756757:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-05-28:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:8,108108108108109:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-05-28:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:8,108108108108109:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-05-29:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:8,108108108108109:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-06-03:1,3513513513513513:5,405405405405405:1,3513513513513513:0,0:5,405405405405405:14,864864864864865:8,108108108108109:0,0:64,86486486486487:1,3513513513513513:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081
2014-06-03:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:14,666666666666666:9,333333333333334:0,0:65,33333333333333:1,3333333333333335:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668
2014-06-05:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:14,666666666666666:9,333333333333334:0,0:65,33333333333333:1,3333333333333335:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668
2014-06-06:1,3333333333333335:5,333333333333334:1,3333333333333335:0,0:5,333333333333334:14,666666666666666:9,333333333333334:0,0:65,33333333333333:1,3333333333333335:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668
2014-06-06:1,3157894736842104:5,263157894736842:1,3157894736842104:0,0:5,263157894736842:14,473684210526317:9,210526315789473:0,0:64,47368421052632:1,3157894736842104:52,63157894736842:11,842105263157894:61,8421052631579:43,42105263157895:56,57894736842105:10,526315789473683
2014-06-06:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-06:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:61,038961038961034:42,857142857142854:57,14285714285714:10,38961038961039
2014-06-11:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-11:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-20:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-20:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-24:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-24:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-25:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-26:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039
2014-06-29:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-06-30:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-06-30:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-01:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-02:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-04:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-04:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-07:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-07:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-07:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-07:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:51,94805194805194:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-08:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:50,649350649350644:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-08:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:50,649350649350644:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-14:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:50,649350649350644:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-15:1,2987012987012987:5,194805194805195:1,2987012987012987:0,0:5,194805194805195:14,285714285714285:9,090909090909092:0,0:63,63636363636363:1,2987012987012987:50,649350649350644:11,688311688311687:62,33766233766234:45,45454545454545:58,44155844155844:10,38961038961039
2014-07-16:1,282051282051282:5,128205128205128:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:10,256410256410255
2014-07-16:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-16:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-17:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-17:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-18:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-18:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-20:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-21:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-21:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-21:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-21:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-24:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-25:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-29:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-29:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-29:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-29:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-30:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-30:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-30:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-30:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-31:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-07-31:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-04:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-04:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-04:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-05:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-05:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-05:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-05:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-05:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
2014-08-06:1,282051282051282:6,41025641025641:1,282051282051282:0,0:5,128205128205128:14,102564102564102:8,974358974358974:0,0:64,1025641025641:1,282051282051282:51,28205128205128:11,538461538461538:62,82051282051282:46,15384615384615:58,97435897435898:11,538461538461538
