Date:Apex:Clojure:Cobol:Dotnet:Erlang:Go:Groovy:Haskell:Java:Lua:Node:Perl:Php:Python:Ruby:Scala:Others
2013-12-03:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-03:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-04:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-04:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-04:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-05:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-05:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-10:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-10:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-10:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-11:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:61,76470588235294:0,0:41,17647058823529:10,294117647058822:61,76470588235294:42,64705882352941:45,588235294117645:8,823529411764707:0,0
2013-12-11:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-12:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-16:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-19:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-19:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-19:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:62,68656716417911:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2013-12-19:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2014-01-07:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2014-01-11:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2014-01-11:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2014-01-11:17,91044776119403:0,0:0,0:0,0:0,0:10,44776119402985:0,0:0,0:64,17910447761194:0,0:41,7910447761194:10,44776119402985:61,19402985074627:43,28358208955223:46,26865671641791:8,955223880597014:0,0
2014-01-17:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:42,64705882352941:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-01-17:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:42,64705882352941:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-01-21:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:42,64705882352941:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-01-21:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:42,64705882352941:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-01-29:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:42,64705882352941:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-05:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-05:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-07:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-07:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-07:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-07:17,647058823529413:0,0:0,0:0,0:0,0:10,294117647058822:0,0:0,0:63,23529411764706:0,0:44,11764705882353:10,294117647058822:61,76470588235294:44,11764705882353:47,05882352941176:8,823529411764707:0,0
2014-02-07:17,391304347826086:0,0:0,0:0,0:0,0:10,144927536231885:0,0:0,0:63,76811594202898:0,0:44,927536231884055:11,594202898550725:62,31884057971014:44,927536231884055:47,82608695652174:8,695652173913043:0,0
2014-02-10:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:61,42857142857143:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-10:17,391304347826086:0,0:0,0:0,0:0,0:10,144927536231885:0,0:0,0:63,76811594202898:0,0:44,927536231884055:11,594202898550725:62,31884057971014:44,927536231884055:47,82608695652174:8,695652173913043:0,0
2014-02-10:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:61,42857142857143:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-13:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:61,42857142857143:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-13:16,901408450704224:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:61,97183098591549:0,0:45,07042253521127:11,267605633802818:61,97183098591549:43,66197183098591:46,478873239436616:8,450704225352112:0,0
2014-02-14:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:61,42857142857143:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-17:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-18:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-18:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-18:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-18:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-19:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-19:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:64,28571428571429:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-25:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-25:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-02-26:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-04:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-04:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-04:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-05:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-06:17,142857142857142:0,0:0,0:0,0:0,0:10,0:0,0:0,0:62,857142857142854:0,0:45,714285714285715:11,428571428571429:62,857142857142854:44,285714285714285:47,14285714285714:8,571428571428571:0,0
2014-03-10:16,901408450704224:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:63,38028169014085:0,0:46,478873239436616:11,267605633802818:61,97183098591549:43,66197183098591:47,88732394366197:8,450704225352112:0,0
2014-03-11:16,43835616438356:0,0:0,0:0,0:0,0:9,58904109589041:0,0:0,0:61,64383561643836:0,0:46,57534246575342:10,95890410958904:61,64383561643836:42,465753424657535:46,57534246575342:8,21917808219178:0,0
2014-03-11:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-11:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-11:16,43835616438356:0,0:0,0:0,0:0,0:9,58904109589041:0,0:0,0:61,64383561643836:0,0:46,57534246575342:10,95890410958904:61,64383561643836:42,465753424657535:46,57534246575342:8,21917808219178:0,0
2014-03-11:16,901408450704224:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:63,38028169014085:0,0:46,478873239436616:11,267605633802818:61,97183098591549:43,66197183098591:47,88732394366197:8,450704225352112:0,0
2014-03-11:16,43835616438356:0,0:0,0:0,0:0,0:9,58904109589041:0,0:0,0:61,64383561643836:0,0:46,57534246575342:10,95890410958904:61,64383561643836:42,465753424657535:46,57534246575342:8,21917808219178:0,0
2014-03-12:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-12:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-12:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-12:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-13:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-13:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-13:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-13:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:47,22222222222222:11,11111111111111:61,111111111111114:43,05555555555556:47,22222222222222:8,333333333333332:0,0
2014-03-14:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-21:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-26:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,0:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:64,0:0,0:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-27:16,216216216216218:0,0:0,0:0,0:0,0:9,45945945945946:0,0:0,0:63,51351351351351:0,0:48,64864864864865:13,513513513513514:62,16216216216216:44,5945945945946:48,64864864864865:8,108108108108109:0,0
2014-03-28:16,0:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:64,0:0,0:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0:0,0
2014-03-31:16,0:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:64,0:0,0:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0:0,0
2014-04-02:16,0:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:64,0:0,0:49,333333333333336:13,333333333333334:61,33333333333333:44,0:49,333333333333336:8,0:0,0
2014-04-03:14,666666666666666:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:62,66666666666667:0,0:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0:0,0
2014-04-03:14,666666666666666:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:62,66666666666667:0,0:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0:0,0
2014-04-18:14,666666666666666:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:62,66666666666667:0,0:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0:0,0
2014-04-21:14,666666666666666:0,0:0,0:0,0:0,0:9,333333333333334:0,0:0,0:62,66666666666667:0,0:48,0:12,0:61,33333333333333:42,66666666666667:50,66666666666667:8,0:0,0
2014-04-24:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:61,111111111111114:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-04-25:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:61,111111111111114:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-08:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-08:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-08:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-09:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-09:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-09:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-09:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-13:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-14:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-14:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-16:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-16:16,666666666666664:0,0:0,0:0,0:0,0:9,722222222222223:0,0:0,0:62,5:0,0:50,0:12,5:62,5:44,44444444444444:52,77777777777778:8,333333333333332:0,0
2014-05-20:15,492957746478872:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:63,38028169014085:0,0:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112:0,0
2014-05-20:15,492957746478872:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:64,7887323943662:0,0:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112:0,0
2014-05-21:15,492957746478872:0,0:0,0:0,0:0,0:9,859154929577464:0,0:0,0:64,7887323943662:0,0:50,70422535211267:12,676056338028168:63,38028169014085:45,07042253521127:53,52112676056338:8,450704225352112:0,0
2014-05-22:15,068493150684931:0,0:0,0:0,0:0,0:13,698630136986301:0,0:0,0:65,75342465753424:0,0:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904:0,0
2014-05-22:15,068493150684931:0,0:0,0:0,0:0,0:13,698630136986301:0,0:0,0:65,75342465753424:0,0:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904:0,0
2014-05-23:15,068493150684931:0,0:0,0:0,0:0,0:15,068493150684931:0,0:0,0:65,75342465753424:0,0:52,054794520547944:12,32876712328767:61,64383561643836:43,83561643835616:54,794520547945204:10,95890410958904:0,0
2014-05-23:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-05-28:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-05-28:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-05-28:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-05-29:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-06-03:14,864864864864865:0,0:0,0:0,0:0,0:14,864864864864865:0,0:0,0:64,86486486486487:0,0:52,702702702702695:12,162162162162163:62,16216216216216:43,24324324324324:55,4054054054054:10,81081081081081:0,0
2014-06-03:14,666666666666666:0,0:0,0:0,0:0,0:14,666666666666666:0,0:0,0:65,33333333333333:0,0:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668:0,0
2014-06-05:14,666666666666666:0,0:0,0:0,0:0,0:14,666666666666666:0,0:0,0:65,33333333333333:0,0:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668:0,0
2014-06-06:14,666666666666666:0,0:0,0:0,0:0,0:14,666666666666666:0,0:0,0:65,33333333333333:0,0:53,333333333333336:12,0:62,66666666666667:44,0:56,00000000000001:10,666666666666668:0,0
2014-06-06:14,473684210526317:0,0:0,0:0,0:0,0:14,473684210526317:0,0:0,0:64,47368421052632:0,0:52,63157894736842:11,842105263157894:61,8421052631579:43,42105263157895:56,57894736842105:10,526315789473683:0,0
2014-06-06:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
2014-06-06:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:61,038961038961034:42,857142857142854:57,14285714285714:10,38961038961039:0,0
2014-06-11:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
2014-06-11:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
2014-06-20:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
2014-06-20:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
2014-06-24:14,285714285714285:0,0:0,0:0,0:0,0:14,285714285714285:0,0:0,0:63,63636363636363:0,0:51,94805194805194:11,688311688311687:62,33766233766234:44,15584415584416:57,14285714285714:10,38961038961039:0,0
